,Unnamed: 0,filename,mean,std,alpha,beta,protein_name
880,880,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P46520-F1-model_v2.pdb,92.2557627118644,8.92214667299461,0.631578947368421,0.0, EMBRYONIC ABUNDANT PROTEIN 1
882,882,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B5XN84-F1-model_v2.pdb,97.81111111111112,0.9841337922191542,0.2947368421052631,0.2210526315789474, PROTEIN TUSB (B5XN84)
888,888,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A0B3Q5-F1-model_v2.pdb,95.05101990049752,8.724930067410055,0.2857142857142857,0.3775510204081632, ACYLPHOSPHATASE (A0B3Q5)
890,890,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6HFZ7-F1-model_v2.pdb,90.18162548764629,12.34333236710249,0.3495145631067961,0.3689320388349514, UPF0145 PROTEIN BT9727_3206
892,892,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9ZD02-F1-model_v2.pdb,91.3749058577406,7.815071005676994,0.2521739130434782,0.4173913043478261, UNCHARACTERIZED PROTEIN RP548
894,894,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q05500-F1-model_v2.pdb,92.19542540073984,6.006243620344225,0.49,0.18, UNCHARACTERIZED PROTEIN IN MUTS
898,898,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A8FJV7-F1-model_v2.pdb,90.50913885898817,10.390444247425936,0.3392857142857143,0.3571428571428571, UPF0102 PROTEIN C8J_0145
900,900,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8T7J8-F1-model_v2.pdb,90.02624844720498,12.271227088145382,0.4466019417475728,0.0, HISTONE H4 (Q8T7J8)
904,904,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9WV97-F1-model_v2.pdb,91.26889655172414,12.607431651663532,0.7303370786516854,0.0, MITOCHONDRIAL IMPORT INNER
907,907,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q73ES0-F1-model_v2.pdb,90.43716101694916,8.995526131722531,0.0,0.4255319148936169, 10 KDA CHAPERONIN (Q73ES0)
910,910,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9C912-F1-model_v2.pdb,93.50773377337734,8.287032464968267,0.0625,0.5, 60S RIBOSOMAL PROTEIN L35A-3
911,911,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A4Y397-F1-model_v2.pdb,91.91816526610644,6.973958632993454,0.0,0.4375, 10 KDA CHAPERONIN (A4Y397)
914,914,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6GAG6-F1-model_v2.pdb,96.62881188118811,2.8414451762411,0.073394495412844,0.5412844036697249, STAPHOSTATIN B (Q6GAG6)
916,916,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q7YXD3-F1-model_v2.pdb,91.6561997019374,10.767349442769667,0.2588235294117647,0.3294117647058823, ALPHA-TOXIN AMM8 (Q7YXD3)
917,917,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A1UGT7-F1-model_v2.pdb,97.34080357142858,2.560140151255177,0.48,0.18, UREASE SUBUNIT GAMMA (A1UGT7)
926,926,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O78447-F1-model_v2.pdb,95.19616264294793,5.549668191963518,0.3125,0.4895833333333333," 30S RIBOSOMAL PROTEIN S6,"
927,927,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O14036-F1-model_v2.pdb,91.55660130718957,7.177198037764323,0.2260869565217391,0.4695652173913043, SMALL NUCLEAR RIBONUCLEOPROTEIN
928,928,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P49346-F1-model_v2.pdb,94.67975228161669,5.963780318582305,0.5106382978723404,0.0, CYTOCHROME B-C1 COMPLEX SUBUNIT
933,933,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P47595-F1-model_v2.pdb,90.07517006802722,12.882868514486711,0.3853211009174312,0.2568807339449541, UNCHARACTERIZED PROTEIN MG353
934,934,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P33669-F1-model_v2.pdb,90.19325842696628,6.11581937977443,0.3604651162790697,0.2441860465116279, PUTATIVE UNCHARACTERIZED
935,935,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q97CT1-F1-model_v2.pdb,98.2078331090175,1.5539947269690244,0.2777777777777778,0.4222222222222222, ACYLPHOSPHATASE (Q97CT1)
940,940,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9L3B1-F1-model_v2.pdb,90.70145139813584,11.773772909279154,0.3645833333333333,0.2083333333333333, PQQA BINDING PROTEIN (Q9L3B1)
946,946,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A0PSG3-F1-model_v2.pdb,97.05951592356688,2.6906332965253075,0.0,0.3203883495145631, UREASE SUBUNIT BETA (A0PSG3)
947,947,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B1LHE3-F1-model_v2.pdb,97.77714666666668,1.0381132204576191,0.2842105263157894,0.231578947368421, PROTEIN TUSB (B1LHE3)
951,951,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8U052-F1-model_v2.pdb,93.05554149085792,5.163554468482127,0.2391304347826087,0.391304347826087, UPF0235 PROTEIN PF1765 (Q8U052)
952,952,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P9WNI7-F1-model_v2.pdb,94.38021428571427,4.667351538362315,0.8085106382978723,0.0, ESAT-6-LIKE PROTEIN ESXO
962,962,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P84089-F1-model_v2.pdb,96.13025611175786,4.300263541163938,0.4615384615384615,0.2307692307692307, ENHANCER OF RUDIMENTARY HOMOLOG
966,966,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q1JBN1-F1-model_v2.pdb,91.89876310272535,8.903355381231764,0.7964601769911505,0.0, UPF0122 PROTEIN
968,968,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8U530-F1-model_v2.pdb,94.22467911318552,5.036394607056568,0.7735849056603774,0.0, UNCHARACTERIZED PROTEIN
969,969,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q31DL5-F1-model_v2.pdb,95.28017266187052,5.619838802993083,0.9148936170212766,0.0, ATP SYNTHASE SUBUNIT C (Q31DL5)
970,970,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A8GL90-F1-model_v2.pdb,94.86712280701757,5.806267930204056,0.4095238095238095,0.0, MET REPRESSOR (A8GL90)
974,974,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A3MYL5-F1-model_v2.pdb,95.23275524475524,2.923256080968625,0.2777777777777778,0.4, ACYLPHOSPHATASE (A3MYL5)
978,978,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P07398-F1-model_v2.pdb,94.80445652173913,12.348680220286386,0.2389380530973451,0.2566371681415929, RIBULOSE BISPHOSPHATE
979,979,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q57696-F1-model_v2.pdb,94.73599033816426,7.315525008147684,0.8484848484848485,0.0, CHORISMATE MUTASE (Q57696)
984,984,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B7NH68-F1-model_v2.pdb,92.71602755453502,11.548157941554935,0.7592592592592593,0.0, TRP OPERON REPRESSOR (B7NH68)
986,986,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q7A0K2-F1-model_v2.pdb,93.27509635974305,5.528777927910812,0.8859649122807017,0.0, UPF0342 PROTEIN MW1786 (Q7A0K2)
987,987,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8NQ94-F1-model_v2.pdb,94.40176300578035,10.173287776085347,0.3595505617977528,0.3932584269662921, UPF0237 PROTEIN CGL1544/CG1742
995,995,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O33104-F1-model_v2.pdb,91.7002091503268,10.721835783606988,0.3333333333333333,0.0404040404040404, GLUTAMYL-TRNA(GLN)
1003,1003,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O58415-F1-model_v2.pdb,91.7448086124402,7.943164560858774,0.1809523809523809,0.1523809523809524, PYRUVATE SYNTHASE SUBUNIT PORD
1006,1006,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9D823-F1-model_v2.pdb,90.5347293814433,9.43387988144259,0.2268041237113402,0.0927835051546391, 60S RIBOSOMAL PROTEIN L37
1010,1010,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A9MLN4-F1-model_v2.pdb,91.92621857923498,11.893150856083365,0.8738738738738738,0.0, UPF0265 PROTEIN YEEX (A9MLN4)
1015,1015,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B9K2Z2-F1-model_v2.pdb,97.2336545240893,4.376631370771021,0.2616822429906542,0.308411214953271, L-RHAMNOSE MUTAROTASE (B9K2Z2)
1021,1021,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8E4F5-F1-model_v2.pdb,95.1150056369786,3.948173035883306,0.8558558558558559,0.0, UPF0342 PROTEIN GBS1446
1023,1023,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P54563-F1-model_v2.pdb,91.36042391304348,10.007184328764158,0.2719298245614035,0.3245614035087719, UNCHARACTERIZED PROTEIN YQJZ
1024,1024,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P62803-F1-model_v2.pdb,90.95225,11.919431233808934,0.4466019417475728,0.0, HISTONE H4 (P62803)
1027,1027,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B1XBA4-F1-model_v2.pdb,94.56684642438452,5.896698901337783,0.4095238095238095,0.019047619047619, MET REPRESSOR (B1XBA4)
1028,1028,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A8APU8-F1-model_v2.pdb,97.92858064516128,2.877561252106614,0.49,0.2, UREASE SUBUNIT GAMMA (A8APU8)
1035,1035,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P67361-F1-model_v2.pdb,90.69751373626374,14.76521370363792,0.6413043478260869,0.0434782608695652, UPF0223 PROTEIN SP_1404
1037,1037,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q7V3V3-F1-model_v2.pdb,97.16194103194104,3.5413602401240007,0.0380952380952381,0.3142857142857143, UREASE SUBUNIT BETA (Q7V3V3)
1040,1040,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P0C8L7-F1-model_v2.pdb,96.72678821879384,2.925114769813194,0.6404494382022472,0.0224719101123595, PUTATIVE ACYL-COA-BINDING
1041,1041,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P04080-F1-model_v2.pdb,95.85111959287534,7.093073245039057,0.173469387755102,0.3979591836734694, CYSTATIN-B (P04080)
1044,1044,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9KSP8-F1-model_v2.pdb,90.50912280701752,6.012629869198899,0.3584905660377358,0.2924528301886792, UPF0263 PROTEIN VC_1208
1052,1052,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q85FV8-F1-model_v2.pdb,96.02858611825194,1.416539396600364,0.3473684210526316,0.4210526315789474," 50S RIBOSOMAL PROTEIN L22,"
1054,1054,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9Y5U8-F1-model_v2.pdb,91.74011547344112,3.6352061529155058,0.8073394495412844,0.0, MITOCHONDRIAL PYRUVATE CARRIER
1055,1055,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8TF09-F1-model_v2.pdb,95.29479578392622,4.393860932153193,0.375,0.3020833333333333, DYNEIN LIGHT CHAIN ROADBLOCK-
1061,1061,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P67720-F1-model_v2.pdb,97.47845373891002,2.4587750599411144,0.48,0.2, UREASE SUBUNIT GAMMA (P67720)
1062,1062,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B5FT52-F1-model_v2.pdb,92.75666666666667,9.940494380488756,0.2941176470588235,0.2235294117647059, UPF0386 PROTEIN YJHX (B5FT52)
1065,1065,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P0C5Y7-F1-model_v2.pdb,92.40361042183623,9.097371978501611,0.1372549019607843,0.4117647058823529, PROTEIN TEN1 (P0C5Y7)
1075,1075,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P12831-F1-model_v2.pdb,97.24466907340552,4.4831570184391,0.4074074074074074,0.0185185185185185, CYTOCHROME C (P12831)
1077,1077,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q0SZ91-F1-model_v2.pdb,98.49418013856813,0.824681104227682,0.3076923076923077,0.2980769230769231, L-RHAMNOSE MUTAROTASE (Q0SZ91)
1087,1087,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A1S8T9-F1-model_v2.pdb,91.40429203539824,13.933480582250592,0.2727272727272727,0.3181818181818182, UPF0250 PROTEIN SAMA_2593
1089,1089,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A7K6Y8-F1-model_v2.pdb,93.2590718232044,5.27553779514379,0.7129629629629629,0.037037037037037, PROTEIN S100-A15A (A7K6Y8)
1091,1091,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8E1T2-F1-model_v2.pdb,93.95507267441862,3.122327554114646,0.611764705882353,0.0235294117647058, UPF0291 PROTEIN SAG0271
1096,1096,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8YT42-F1-model_v2.pdb,94.2049642857143,6.7015322163176645,0.7745098039215687,0.0, CIRCADIAN CLOCK PROTEIN KAIA
1097,1097,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9KMA5-F1-model_v2.pdb,94.44780072904008,6.587575838692254,0.5673076923076923,0.0, ANTITOXIN HIGA-2 (Q9KMA5)
1099,1099,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q04G43-F1-model_v2.pdb,90.30556803995007,13.400056084932189,0.2285714285714285,0.4761904761904761, UPF0145 PROTEIN OEOE_0637
1100,1100,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9CAK6-F1-model_v2.pdb,91.28033622559651,9.53831047967574,0.5663716814159292,0.1769911504424778, HEAVY METAL-ASSOCIATED
1101,1101,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q2R075-F1-model_v2.pdb,92.3495304568528,7.603629637401994,0.4495412844036697,0.1559633027522936, PUTATIVE GLUTAREDOXIN-C11
1110,1110,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8LFH7-F1-model_v2.pdb,91.4983201058201,9.009252883667484,0.1789473684210526,0.0947368421052631, 60S RIBOSOMAL PROTEIN L37-1
1113,1113,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q318V5-F1-model_v2.pdb,90.20920424403182,8.061631917986336,0.0,0.3883495145631068, 10 KDA CHAPERONIN (Q318V5)
1114,1114,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9UY10-F1-model_v2.pdb,97.31100877192982,4.750355850620603,0.6744186046511628,0.0, UPF0147 PROTEIN PYRAB16980
1118,1118,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B5FZA8-F1-model_v2.pdb,92.83123473541384,8.57825327651097,0.7191011235955056,0.0, LYR MOTIF-CONTAINING PROTEIN 4
1121,1121,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9PR81-F1-model_v2.pdb,93.92643929058664,4.719804376387025,0.9659090909090908,0.0, UNCHARACTERIZED PROTEIN UU064
1125,1125,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q1CCT5-F1-model_v2.pdb,97.25042953020134,1.5295825032654349,0.3157894736842105,0.2210526315789474, PROTEIN TUSB (Q1CCT5)
1126,1126,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P68517-F1-model_v2.pdb,97.89437192118226,2.176571902306719,0.3904761904761905,0.019047619047619, CYTOCHROME C (P68517)
1131,1131,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-C3L7Z8-F1-model_v2.pdb,94.7753791469194,8.044139751080946,0.2149532710280373,0.3551401869158878, HEME-DEGRADING MONOOXYGENASE
1133,1133,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P0A0W3-F1-model_v2.pdb,96.040622754491,4.59900948410974,0.055045871559633,0.4036697247706422, FK506-BINDING PROTEIN (P0A0W3)
1135,1135,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P20767-F1-model_v2.pdb,96.1878391959799,5.948297767929168,0.0961538461538461,0.5673076923076924, IG LAMBDA-2 CHAIN C REGION
1138,1138,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q3YX86-F1-model_v2.pdb,90.94437578814626,11.55448332413817,0.41,0.22, UPF0213 PROTEIN YHBQ (Q3YX86)
1139,1139,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P00087-F1-model_v2.pdb,96.02784422809458,3.7880448347075535,0.4,0.02, CYTOCHROME C2 ISO-1 (P00087)
1147,1147,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P81529-F1-model_v2.pdb,98.61329885057472,0.394195284323122,0.2807017543859649,0.2982456140350877, MACROPHAGE MIGRATION INHIBITORY
1148,1148,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B0SVG8-F1-model_v2.pdb,91.49111898016996,13.130315495391065,0.7528089887640449,0.0, UPF0335 PROTEIN CAUL_0876
1149,1149,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O74108-F1-model_v2.pdb,94.92620457604306,9.349579250571905,0.7096774193548387,0.0, UPF0147 PROTEIN PH1921.2
1151,1151,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q819M7-F1-model_v2.pdb,91.93696929238986,9.757541715043772,0.8421052631578947,0.0, UPF0358 PROTEIN BC_3949
1152,1152,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q92EU1-F1-model_v2.pdb,95.64675577156744,3.381486842498487,0.6460176991150443,0.0, PUTATIVE GLYCEROL TRANSPORTER
1155,1155,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B9KKI5-F1-model_v2.pdb,90.23305555555557,12.893653920854865,0.3300970873786408,0.3980582524271844, UPF0145 PROTEIN RSKD131_1772
1159,1159,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q49WD4-F1-model_v2.pdb,96.89662802950474,2.04863094167521,0.2521739130434782,0.3826086956521739, UPF0738 PROTEIN SSP1780
1160,1160,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q12DU2-F1-model_v2.pdb,92.75168421052632,13.33311081282461,0.0,0.2946428571428571, UREASE SUBUNIT BETA (Q12DU2)
1163,1163,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B4T0S0-F1-model_v2.pdb,93.98316440049445,5.549212162384665,0.1962616822429906,0.4485981308411215, IRON-BINDING PROTEIN ISCA
1164,1164,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q5HDR3-F1-model_v2.pdb,91.98584631360332,6.051317097456665,0.6260869565217392,0.0956521739130434, HTH-TYPE TRANSCRIPTIONAL
1175,1175,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P0C7K9-F1-model_v2.pdb,96.7938775510204,3.4721148300667584,0.4752475247524752,0.2178217821782178, UREASE SUBUNIT GAMMA (P0C7K9)
1181,1181,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-C6E8P1-F1-model_v2.pdb,94.33172839506172,5.61877274837092,0.8791208791208791,0.0, ATP SYNTHASE SUBUNIT C (C6E8P1)
1182,1182,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q49946-F1-model_v2.pdb,94.78850208044383,5.907242713841327,0.8105263157894737,0.0, PUTATIVE ESAT-6-LIKE PROTEIN X
1185,1185,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P96632-F1-model_v2.pdb,92.889986013986,6.1718824751057655,0.2674418604651162,0.3953488372093023, UNCHARACTERIZED PROTEIN YDCO
1193,1193,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A1KBB5-F1-model_v2.pdb,98.17114247311828,1.457685752792748,0.0,0.3267326732673267, UREASE SUBUNIT BETA (A1KBB5)
1194,1194,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P9WPE4-F1-model_v2.pdb,91.77101315789474,8.685910045332978,0.0,0.39, 10 KDA CHAPERONIN (P9WPE4)
1199,1199,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O68946-F1-model_v2.pdb,97.00274973147154,4.231402953714018,0.625,0.0, NITROGENASE IRON-IRON PROTEIN
1200,1200,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q3Z7Q6-F1-model_v2.pdb,95.71876044568246,4.099138947017913,0.2637362637362637,0.4175824175824176, ACYLPHOSPHATASE (Q3Z7Q6)
1201,1201,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B5ZMP3-F1-model_v2.pdb,98.06128647214857,1.542282168292811,0.0,0.3168316831683168, UREASE SUBUNIT BETA (B5ZMP3)
1202,1202,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q32450-F1-model_v2.pdb,93.35700598802396,5.436578982769614,0.4951456310679611,0.0388349514563106, LIGHT-INDEPENDENT
1206,1206,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q1C9P9-F1-model_v2.pdb,93.46530963302752,11.09111145667982,0.8380952380952381,0.0, UPF0265 PROTEIN YPA_0855
1214,1214,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B2IC04-F1-model_v2.pdb,92.36765217391304,10.340210338771234,0.2941176470588235,0.2235294117647059, UPF0386 PROTEIN BIND_1628
1217,1217,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8XJP2-F1-model_v2.pdb,94.73905520169852,5.977754538258525,0.7857142857142857,0.0, UPF0122 PROTEIN CPE1714
1219,1219,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P37395-F1-model_v2.pdb,94.73848520710058,6.404322935456603,0.3177570093457944,0.2710280373831775, THIOREDOXIN (P37395)
1220,1220,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A7HZY2-F1-model_v2.pdb,90.99254777070064,8.350874287431871,0.3392857142857143,0.375, UPF0102 PROTEIN CHAB381_0216
1227,1227,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B0BRU4-F1-model_v2.pdb,97.46029715762272,2.1852717685439083,0.49,0.2, UREASE SUBUNIT GAMMA (B0BRU4)
1228,1228,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P00297-F1-model_v2.pdb,98.3013661202186,0.7838648068097533,0.0,0.3737373737373737, PLASTOCYANIN (P00297)
1237,1237,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P00251-F1-model_v2.pdb,97.61670329670328,2.1922053124074337,0.16,0.32, FERREDOXIN-2 (P00251)
1239,1239,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6GQE4-F1-model_v2.pdb,97.91334939759037,2.5531392650689826,0.3904761904761905,0.019047619047619," CYTOCHROME C, SOMATIC A"
1245,1245,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P06203-F1-model_v2.pdb,94.80663540445488,6.056260191501342,0.4095238095238095,0.0, MET REPRESSOR (P06203)
1247,1247,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B1Y3E6-F1-model_v2.pdb,97.34888631090486,3.659865878588417,0.2641509433962264,0.3018867924528302, L-RHAMNOSE MUTAROTASE (B1Y3E6)
1252,1252,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O77740-F1-model_v2.pdb,97.0877106918239,3.646832386768178,0.7522935779816514,0.0, AQUAPORIN-2 (O77740)
1258,1258,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q2HJF1-F1-model_v2.pdb,90.47798569725865,12.882415077578546,0.3660714285714285,0.2232142857142857," 39S RIBOSOMAL PROTEIN L53,"
1259,1259,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O95968-F1-model_v2.pdb,90.2204215116279,10.12384172083933,0.7555555555555555,0.0, SECRETOGLOBIN FAMILY 1D MEMBER
1263,1263,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P0DPV0-F1-model_v2.pdb,91.09865914786968,7.236357596177767,0.6039603960396039,0.0198019801980198, OMEGA-SCOLOPTOXIN(10)-SSD1B
1266,1266,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q7A5J1-F1-model_v2.pdb,97.59633677991135,1.3210810416037146,0.4,0.3, DNA-BINDING PROTEIN HU (Q7A5J1)
1271,1271,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A9KJS0-F1-model_v2.pdb,94.35720518867925,11.995604190756454,0.0,0.3113207547169811, UREASE SUBUNIT BETA (A9KJS0)
1274,1274,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P60071-F1-model_v2.pdb,93.58029205607478,10.154063227670274,0.3518518518518518,0.3055555555555556, ANTI-SIGMA-B FACTOR ANTAGONIST
1275,1275,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B5F0T1-F1-model_v2.pdb,94.73283704572096,5.982224287500964,0.4095238095238095,0.0, MET REPRESSOR (B5F0T1)
1278,1278,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q57JJ4-F1-model_v2.pdb,93.94211633663366,11.08221509613312,0.42,0.22, UPF0213 PROTEIN YHBQ (Q57JJ4)
1279,1279,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9CEL6-F1-model_v2.pdb,94.8759747706422,8.189183930862216,0.5096153846153846,0.2019230769230769, UPF0213 PROTEIN YSIG (Q9CEL6)
1280,1280,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-C3MPZ8-F1-model_v2.pdb,95.67790697674418,8.622572188303756,0.7191011235955056,0.0, UPF0147 PROTEIN LS215_1454
