,Unnamed: 0,filename,mean,std,alpha,beta,protein_name
3432,3432,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P77072-F1-model_v2.pdb,93.46568784700804,9.414597455802994,0.3867924528301887,0.2122641509433962, ALKYLMERCURY LYASE (P77072)
3434,3434,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8TVL9-F1-model_v2.pdb,94.93392495533055,6.4919893843944445,0.2583732057416268,0.291866028708134, PUTATIVE THYMIDYLATE SYNTHASE
3435,3435,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q0HVY0-F1-model_v2.pdb,95.47380924170618,7.347585564625161,0.3867924528301887,0.2169811320754717, URIDINE KINASE (Q0HVY0)
3437,3437,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B7MQI9-F1-model_v2.pdb,95.5526013309135,2.639642088137075,0.4532710280373832,0.1635514018691588, ADENYLATE KINASE (B7MQI9)
3446,3446,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A9MGP6-F1-model_v2.pdb,92.21226403061226,9.51576098811014,0.193069306930693,0.297029702970297, LEXA REPRESSOR (A9MGP6)
3448,3448,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B6ENI2-F1-model_v2.pdb,95.25871811224488,5.430260082951689,0.3266331658291457,0.236180904522613, GTP CYCLOHYDROLASE-2 (B6ENI2)
3450,3450,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9KNM4-F1-model_v2.pdb,93.29544126597688,6.201970165594578,0.4541062801932367,0.2028985507246376, GUANYLATE KINASE (Q9KNM4)
3452,3452,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P0A385-F1-model_v2.pdb,96.89901515151516,3.577795664319197,0.6744186046511628,0.0, CYTOCHROME B6 (P0A385)
3454,3454,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6BMY0-F1-model_v2.pdb,90.1612087264151,9.352551098034104,0.7669902912621359,0.0, PROTEIN SYM1 (Q6BMY0)
3457,3457,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A3D367-F1-model_v2.pdb,91.39252017380508,11.159836816476645,0.3088235294117647,0.2549019607843137, GTP CYCLOHYDROLASE-2 (A3D367)
3461,3461,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B8CQ07-F1-model_v2.pdb,91.4353798256538,12.205336080616076,0.3121951219512195,0.2585365853658536, GTP CYCLOHYDROLASE-2 (B8CQ07)
3463,3463,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A3CL43-F1-model_v2.pdb,92.8364782908339,7.5989029960239325,0.021505376344086,0.5268817204301075, ELONGATION FACTOR P (A3CL43)
3473,3473,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6A8U1-F1-model_v2.pdb,94.08357097390198,6.676315361228028,0.7777777777777778,0.0, PHOSPHATIDYLINOSITOL PHOSPHATE
3474,3474,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q83FM3-F1-model_v2.pdb,95.23467936507936,8.34177142365426,0.5226130653266332,0.135678391959799, THYMIDYLATE KINASE (Q83FM3)
3476,3476,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q2Y9K0-F1-model_v2.pdb,91.3131746031746,8.209379546649204,0.0,0.5425531914893617, ELONGATION FACTOR P (Q2Y9K0)
3477,3477,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q96XS5-F1-model_v2.pdb,96.6951935297516,6.880207423777588,0.2830188679245283,0.2358490566037736, PEROXIREDOXIN 2 (Q96XS5)
3479,3479,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q1BHG8-F1-model_v2.pdb,90.65393882646693,12.559936336533752,0.397196261682243,0.1682242990654205, RIBONUCLEASE HII (Q1BHG8)
3483,3483,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B8ZQ77-F1-model_v2.pdb,95.4508192911098,5.675036487213321,0.3537735849056603,0.2122641509433962, URIDINE KINASE (B8ZQ77)
3484,3484,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B5YVW6-F1-model_v2.pdb,97.33255522388062,2.854475121121146,0.5117370892018779,0.1267605633802817, THYMIDYLATE KINASE (B5YVW6)
3487,3487,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6A786-F1-model_v2.pdb,96.57512594458436,4.2362492822801485,0.4405940594059406,0.1881188118811881, OLIGORIBONUCLEASE (Q6A786)
3489,3489,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6LXP1-F1-model_v2.pdb,97.55422235722963,2.446226959907573,0.5255813953488372,0.1767441860465116, PROBABLE TRANSALDOLASE (Q6LXP1)
3491,3491,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6KH87-F1-model_v2.pdb,92.05951865222625,12.042090078663607,0.3930348258706467,0.2189054726368159, GUANYLATE KINASE (Q6KH87)
3495,3495,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-C1B7P4-F1-model_v2.pdb,90.31490578297596,15.70778269542992,0.1442786069651741,0.3432835820895522, UPF0301 PROTEIN ROP_34500
3496,3496,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q17172-F1-model_v2.pdb,97.04113753213367,7.231907772498768,0.2562814070351759,0.2462311557788944, PEROXIREDOXIN 2 (Q17172)
3498,3498,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q5F856-F1-model_v2.pdb,92.68932238193015,5.523428392848298,0.021505376344086,0.5376344086021505, ELONGATION FACTOR P (Q5F856)
3506,3506,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q923D2-F1-model_v2.pdb,97.97771501925546,3.2746184468883164,0.2961165048543689,0.2087378640776699, FLAVIN REDUCTASE (NADPH)
3507,3507,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q2YT67-F1-model_v2.pdb,95.0780981223501,5.660232386140572,0.3478260869565217,0.2125603864734299, URIDINE KINASE (Q2YT67)
3509,3509,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q02TY9-F1-model_v2.pdb,93.39319236016372,13.311324427781804,0.0418848167539267,0.518324607329843, UPF0312 PROTEIN PA14_05510
3512,3512,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9P3T6-F1-model_v2.pdb,91.11329936305732,8.820060744381843,0.4334975369458128,0.0788177339901477, 40S RIBOSOMAL PROTEIN S5-B
3513,3513,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B8ZMP5-F1-model_v2.pdb,93.47879467414155,8.889583682976946,0.2941176470588235,0.2352941176470588, UPF0340 PROTEIN SPN23F05980
3521,3521,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A8ZTM1-F1-model_v2.pdb,95.8121778940484,4.342809265173576,0.5505050505050505,0.1868686868686868, ELONGATION FACTOR TS (A8ZTM1)
3523,3523,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A1S795-F1-model_v2.pdb,97.82173012692051,2.367904211186387,0.1237113402061855,0.3556701030927834, DCTP DEAMINASE (A1S795)
3524,3524,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A0AIU6-F1-model_v2.pdb,94.14869565217391,6.788526805096825,0.3492822966507177,0.2105263157894736, URIDINE KINASE (A0AIU6)
3525,3525,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-C3P9H5-F1-model_v2.pdb,96.1049520383693,5.118304100793863,0.4903846153846153,0.125, THYMIDYLATE KINASE (C3P9H5)
3532,3532,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P0C099-F1-model_v2.pdb,92.08674747474748,7.981023165477019,0.0,0.5425531914893617, ELONGATION FACTOR P (P0C099)
3538,3538,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A1K6Q7-F1-model_v2.pdb,92.3809250814332,11.001993798768163,0.4362745098039216,0.1568627450980392, RIBONUCLEASE HII (A1K6Q7)
3540,3540,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q04U71-F1-model_v2.pdb,96.16046421663444,4.703628931260863,0.5376884422110553,0.185929648241206, ELONGATION FACTOR TS (Q04U71)
3541,3541,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B4TTH0-F1-model_v2.pdb,97.22583333333334,3.016375962283768,0.5117370892018779,0.1267605633802817, THYMIDYLATE KINASE (B4TTH0)
3543,3543,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P0DC02-F1-model_v2.pdb,96.08668678334338,4.786292141370719,0.4928909952606635,0.1279620853080568, THYMIDYLATE KINASE (P0DC02)
3551,3551,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-C4K7E2-F1-model_v2.pdb,94.28675172413794,7.919651159185402,0.0212765957446808,0.5159574468085106, ELONGATION FACTOR P (C4K7E2)
3554,3554,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O34614-F1-model_v2.pdb,96.8698062792251,5.9731370061246025,0.3711340206185567,0.2525773195876288, PUTATIVE RRNA METHYLASE YTQB
3556,3556,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q7UM18-F1-model_v2.pdb,92.28302881667688,9.360186712990894,0.6965174129353234,0.0099502487562189, UPF0314 PROTEIN RB9128 (Q7UM18)
3558,3558,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q71W79-F1-model_v2.pdb,94.9846353522868,6.220388643757959,0.5,0.125, THYMIDYLATE KINASE (Q71W79)
3562,3562,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q48448-F1-model_v2.pdb,90.38672110552764,9.077517968306724,0.7177033492822966,0.0095693779904306, UNCHARACTERIZED 22.5 KDA
3563,3563,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O14049-F1-model_v2.pdb,92.7376773383553,10.97394268061432,0.25,0.255, 40S RIBOSOMAL PROTEIN S8-A
3565,3565,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P30102-F1-model_v2.pdb,96.83617243631612,2.259492288548398,0.5130890052356021,0.1047120418848167, GLUTATHIONE S-TRANSFERASE Y-2
3566,3566,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O42825-F1-model_v2.pdb,92.65323834196892,12.551431337991389,0.3333333333333333,0.2323232323232323, GTP-BINDING PROTEIN RHO1
3569,3569,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P0C655-F1-model_v2.pdb,91.67623086734692,9.257130767202549,0.6878306878306878,0.0211640211640211, PROTEIN JAGUNAL HOMOLOG
3571,3571,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P38234-F1-model_v2.pdb,93.20039603960396,10.600891312777945,0.3761904761904762,0.1857142857142857, PROTEIN RFS1 (P38234)
3572,3572,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q0SV41-F1-model_v2.pdb,96.77180981595092,4.176487572393533,0.5348837209302325,0.1860465116279069, PROBABLE TRANSALDOLASE (Q0SV41)
3579,3579,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-C4K8I1-F1-model_v2.pdb,97.54304631441616,2.0535752594418275,0.1243523316062176,0.3626943005181347, DCTP DEAMINASE (C4K8I1)
3580,3580,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P28147-F1-model_v2.pdb,94.76059122695489,11.748113572181238,0.24,0.325, TATA-BOX-BINDING PROTEIN 1
3589,3589,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q5NFF8-F1-model_v2.pdb,96.43872641509437,3.383143155378947,0.4331550802139037,0.1711229946524064, RIBONUCLEASE HII (Q5NFF8)
3592,3592,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q57648-F1-model_v2.pdb,96.14141076115486,3.2086889566887886,0.2513089005235602,0.4083769633507853, DNA-DIRECTED RNA POLYMERASE
3599,3599,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-C1KVE4-F1-model_v2.pdb,94.14896876841485,6.937010835041492,0.3492822966507177,0.2105263157894736, URIDINE KINASE (C1KVE4)
3610,3610,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O28753-F1-model_v2.pdb,97.4161041529334,3.707121607138697,0.4307692307692308,0.1794871794871795, IRON-SULFUR FLAVOPROTEIN
3611,3611,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q47WW8-F1-model_v2.pdb,91.88806178073897,8.315369560357317,0.3952380952380952,0.1857142857142857, 3-PHOSPHO-D-GLYCERATE
3618,3618,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9RY32-F1-model_v2.pdb,92.1792812281926,6.329769470443907,0.0216216216216216,0.5459459459459459, ELONGATION FACTOR P (Q9RY32)
3619,3619,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P08064-F1-model_v2.pdb,96.63971130221132,4.273471964532037,0.7524752475247525,0.0, SUCCINATE DEHYDROGENASE
3620,3620,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q7MT07-F1-model_v2.pdb,96.3224719841793,8.22261902912493,0.2222222222222222,0.2857142857142857,MYLASE (Q7MT07)
3621,3621,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P60952-F1-model_v2.pdb,93.520140562249,10.513331425590648,0.2879581151832461,0.2356020942408377, CELL DIVISION CONTROL PROTEIN
3624,3624,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B2G6P1-F1-model_v2.pdb,97.153142467621,2.6712902418850133,0.2096774193548387,0.2526881720430107,MYLASE (B2G6P1)
3626,3626,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q2P0R9-F1-model_v2.pdb,96.22737617135208,4.680162921982489,0.0793650793650793,0.4497354497354497, DCTP DEAMINASE (Q2P0R9)
3640,3640,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6F1X3-F1-model_v2.pdb,94.64046385542169,3.175871395725517,0.4481132075471698,0.160377358490566, ADENYLATE KINASE (Q6F1X3)
3645,3645,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q06504-F1-model_v2.pdb,93.39241315136476,5.843849915234591,0.1846153846153846,0.282051282051282, N-TERMINAL ACETYLTRANSFERASE B
3648,3648,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q980E8-F1-model_v2.pdb,93.0870332326284,10.968475743734386,0.3509615384615384,0.2403846153846154, GTP CYCLOHYDROLASE 1 (Q980E8)
3655,3655,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B2V9Q7-F1-model_v2.pdb,92.50003926701572,8.48674170010623,0.0210526315789473,0.5368421052631579, ELONGATION FACTOR P (B2V9Q7)
3657,3657,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P45581-F1-model_v2.pdb,94.49803225806453,4.168668442033328,0.1913875598086124,0.3014354066985645, UNCHARACTERIZED PROTEIN STFP
3658,3658,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P80143-F1-model_v2.pdb,93.61303357314148,9.770688861150722,0.7135922330097088,0.0, UNDECAPRENYL-DIPHOSPHATASE
3660,3660,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B8H1A0-F1-model_v2.pdb,92.93497574497576,6.864262603578609,0.0212765957446808,0.5212765957446809, ELONGATION FACTOR P (B8H1A0)
3665,3665,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9US43-F1-model_v2.pdb,91.59045806451614,12.538614168800628,0.3088235294117647,0.2549019607843137, PUTATIVE URACIL
3668,3668,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A3DE58-F1-model_v2.pdb,95.28166079812208,6.140084022835298,0.5488372093023256,0.1720930232558139, ELONGATION FACTOR TS (A3DE58)
3669,3669,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6MRM6-F1-model_v2.pdb,97.1718810096154,3.396685744359852,0.5255813953488372,0.1767441860465116, PROBABLE TRANSALDOLASE (Q6MRM6)
3670,3670,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-C5A558-F1-model_v2.pdb,94.06782145236508,7.36174267959558,0.5789473684210527,0.1210526315789473, UPF0200 PROTEIN TGAM_0868
3674,3674,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9FNG3-F1-model_v2.pdb,91.47046313223645,11.039593709902524,0.3834951456310679,0.2087378640776699, PROTEIN RISC-INTERACTING
3677,3677,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q3BRJ0-F1-model_v2.pdb,96.27279411764704,4.4135822301162,0.0793650793650793,0.4497354497354497, DCTP DEAMINASE (Q3BRJ0)
3679,3679,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A5FR84-F1-model_v2.pdb,94.64196307692308,7.736955125103638,0.4855769230769231,0.1298076923076923, THYMIDYLATE KINASE (A5FR84)
3681,3681,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q891P0-F1-model_v2.pdb,91.30894640682097,6.855350945638798,0.7208121827411168,0.0913705583756345, V-TYPE ATP SYNTHASE SUBUNIT E 2
3682,3682,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8CSB2-F1-model_v2.pdb,94.8556547978274,6.298927532482934,0.3478260869565217,0.2125603864734299, URIDINE KINASE (Q8CSB2)
3684,3684,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-C1CIT4-F1-model_v2.pdb,93.25029737206086,6.570545236966001,0.021505376344086,0.5268817204301075, ELONGATION FACTOR P (C1CIT4)
3691,3691,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B7UYS3-F1-model_v2.pdb,90.00307012002526,9.238261968253145,0.1862745098039215,0.2892156862745098, LEXA REPRESSOR (B7UYS3)
3695,3695,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A0T0T6-F1-model_v2.pdb,97.588086492891,2.17569691391962,0.6883720930232559,0.0, CYTOCHROME B6 (A0T0T6)
3698,3698,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-F9UU40-F1-model_v2.pdb,92.24445850914204,7.955794407256189,0.3957219251336898,0.0855614973262032, RIBONUCLEASE M5 (F9UU40)
3700,3700,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A4W6S8-F1-model_v2.pdb,95.02514154048716,7.263760152295656,0.404040404040404,0.1666666666666666, RIBONUCLEASE HII (A4W6S8)
3705,3705,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q09734-F1-model_v2.pdb,90.85171061093246,14.369258013270736,0.3163265306122449,0.2295918367346938, MACROPHAGE INFECTIVITY
3708,3708,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6HL44-F1-model_v2.pdb,96.41322010869564,5.341004763743875,0.3703703703703703,0.2698412698412698, GTP CYCLOHYDROLASE 1 (Q6HL44)
3710,3710,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q56P28-F1-model_v2.pdb,90.84819618169848,5.998185333303035,0.7872340425531915,0.0212765957446808, PRA1 FAMILY PROTEIN 3 (Q56P28)
3711,3711,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B2IQS1-F1-model_v2.pdb,96.97728643216082,3.974858636387356,0.2118226600985221,0.2463054187192118,MYLASE (B2IQS1)
3714,3714,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q92UI1-F1-model_v2.pdb,91.47013574660632,12.251142402082518,0.08,0.43, PUTATIVE GLUCOSE-6-PHOSPHATE
3716,3716,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B5BAP0-F1-model_v2.pdb,95.16341254125412,6.709502559220463,0.404040404040404,0.1616161616161616, RIBONUCLEASE HII (B5BAP0)
3717,3717,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q46GB9-F1-model_v2.pdb,95.3027261904762,3.0009741785404347,0.4511627906976744,0.1674418604651162, ADENYLATE KINASE (Q46GB9)
3718,3718,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B0RQM8-F1-model_v2.pdb,90.7732296819788,13.491790257021949,0.2234042553191489,0.3351063829787234, UPF0301 PROTEIN XCC-B100_1413
3720,3720,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B8E961-F1-model_v2.pdb,97.90978680879414,1.2977425517793364,0.1243523316062176,0.3575129533678756, DCTP DEAMINASE (B8E961)
3727,3727,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A2RC35-F1-model_v2.pdb,95.5033653269346,3.087387487830048,0.5094339622641509,0.1650943396226415, ADENYLATE KINASE (A2RC35)
3729,3729,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6NRK8-F1-model_v2.pdb,94.72950236966824,9.344914746770137,0.4251207729468599,0.2657004830917874, PROTEIN THEM6 (Q6NRK8)
3733,3733,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A2ICR5-F1-model_v2.pdb,92.48747640025174,13.782905195665498,0.0204081632653061,0.3826530612244898, BETA-CRYSTALLIN A4 (A2ICR5)
3737,3737,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B4SV12-F1-model_v2.pdb,95.10710231023104,6.393850633759468,0.404040404040404,0.1616161616161616, RIBONUCLEASE HII (B4SV12)
3739,3739,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P23331-F1-model_v2.pdb,93.69733616504855,7.256142769533096,0.3219512195121951,0.2585365853658536, THYMIDINE KINASE (P23331)
3740,3740,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P44533-F1-model_v2.pdb,95.51646886016452,7.279288555819006,0.3849765258215962,0.2065727699530516, URIDINE KINASE (P44533)
3742,3742,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A8WQ43-F1-model_v2.pdb,91.34651031894934,9.409731105584896,0.2653061224489796,0.2346938775510204, 60S RIBOSOMAL PROTEIN L11-1
3745,3745,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B2T436-F1-model_v2.pdb,95.52448671497584,5.312918830532188,0.5048543689320388,0.1262135922330097, THYMIDYLATE KINASE (B2T436)
3748,3748,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P20425-F1-model_v2.pdb,96.39263225806452,6.533130359714548,0.5282051282051282,0.1487179487179487, UMP-CMP KINASE (P20425)
3760,3760,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P44118-F1-model_v2.pdb,97.36559820857325,2.407317607847202,0.1861702127659574,0.324468085106383, UNCHARACTERIZED PROTEIN HI_1169
3764,3764,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q3K918-F1-model_v2.pdb,92.67674592391305,5.888185441555063,0.0,0.5291005291005291, ELONGATION FACTOR P (Q3K918)
3766,3766,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q5HQ63-F1-model_v2.pdb,96.86409384164224,3.999117822440677,0.3596059113300492,0.1921182266009852, UPF0637 PROTEIN SERP0693
3772,3772,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8MSW4-F1-model_v2.pdb,91.78291146761734,13.203342483007626,0.3051643192488263,0.2769953051643192, LD25448P2 (Q8MSW4)
3773,3773,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A4TIA1-F1-model_v2.pdb,90.28218328840973,14.484304567054751,0.59375,0.0, UPF0149 PROTEIN YPDSF_0603
3774,3774,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9JU99-F1-model_v2.pdb,92.66176625082076,8.636066379664754,0.3197969543147208,0.2538071065989847, GTP CYCLOHYDROLASE-2 (Q9JU99)
3779,3779,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P75488-F1-model_v2.pdb,96.67721333333334,3.002714588693963,0.374331550802139,0.2941176470588235, PUTATIVE TYPE-1 RESTRICTION
3783,3783,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8UEK8-F1-model_v2.pdb,91.37549226006192,15.211782474713134,0.3846153846153846,0.2259615384615384, GTP CYCLOHYDROLASE 1 (Q8UEK8)
3785,3785,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O28911-F1-model_v2.pdb,96.61967944688875,4.107527294553059,0.8010204081632653,0.0, PHOSPHATE-SPECIFIC TRANSPORT
3788,3788,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q3IMI4-F1-model_v2.pdb,93.2238767395626,9.115093957474828,0.1128205128205128,0.358974358974359, DCTP DEAMINASE (Q3IMI4)
3789,3789,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6YRB1-F1-model_v2.pdb,90.5385173886516,14.098465355479474,0.1531100478468899,0.2535885167464115, THYMIDINE KINASE (Q6YRB1)
3791,3791,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B2K6Z6-F1-model_v2.pdb,96.1662920673077,1.9195473196284696,0.4439252336448598,0.1635514018691588, ADENYLATE KINASE (B2K6Z6)
3793,3793,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P44064-F1-model_v2.pdb,92.07178911564624,11.439744526267887,0.2810810810810811,0.2216216216216216, UNCHARACTERIZED PROTEIN HI_0869
3795,3795,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6LT81-F1-model_v2.pdb,93.70510416666669,7.180584280833233,0.28125,0.2760416666666667, THYMIDINE KINASE (Q6LT81)
3801,3801,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q838Z5-F1-model_v2.pdb,93.86144137931036,7.315030670853617,0.021505376344086,0.5268817204301075, ELONGATION FACTOR P (Q838Z5)
3806,3806,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8SQI1-F1-model_v2.pdb,93.0472798552473,14.48740825158518,0.125,0.2740384615384615, PROBABLE DNA-3-METHYLADENINE
3808,3808,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9SLM6-F1-model_v2.pdb,97.75976580796252,4.0788550755519,0.490566037735849,0.0943396226415094, GLUTATHIONE S-TRANSFERASE F3
